id,price,qty,quoteQty,time,isBuyerMaker,isBestMatch
197798310,0.03221300,0.01000000,0.00032213,1603171943387,True,True
197798311,0.03221200,2.80100000,0.09022581,1603171943387,True,True
197798312,0.03221400,0.71300000,0.02296858,1603171944153,False,True
197798313,0.03221300,0.06200000,0.00199720,1603171944230,True,True
197798314,0.03221400,0.07100000,0.00228719,1603171944692,False,True
197798315,0.03221400,0.40300000,0.01298224,1603171945138,False,True
197798316,0.03221400,1.98200000,0.06384814,1603171945909,True,True
197798317,0.03221400,0.57900000,0.01865190,1603171946017,True,True
197798318,0.03221400,1.30500000,0.04203927,1603171946119,True,True
197798319,0.03221400,1.00000000,0.03221400,1603171946119,True,True
197798320,0.03221600,0.42600000,0.01372401,1603171958639,False,True
197798321,0.03221700,0.50900000,0.01639845,1603171960524,True,True
197798322,0.03221800,4.83700000,0.15583846,1603171962422,False,True
197798323,0.03221800,4.13400000,0.13318921,1603171962660,False,True
197798324,0.03221800,0.10800000,0.00347954,1603171962839,False,True
197798325,0.03221800,0.31000000,0.00998758,1603171962955,False,True
197798326,0.03221800,0.17800000,0.00573480,1603171963912,False,True
197798327,0.03221800,0.03200000,0.00103097,1603171964646,False,True
197798328,0.03221700,0.11500000,0.00370495,1603171966036,True,True
197798329,0.03221800,1.00100000,0.03225021,1603171970707,False,True
197798330,0.03221800,1.97000000,0.06346946,1603171972383,False,True
197798331,0.03221800,6.17700000,0.19901058,1603171972490,False,True
197798332,0.03221800,0.33500000,0.01079303,1603171976753,False,True
197798333,0.03221700,1.50500000,0.04848658,1603171982447,True,True
197798334,0.03221700,1.25000000,0.04027125,1603171982772,True,True
197798335,0.03221800,0.31000000,0.00998758,1603171983908,False,True
197798336,0.03221800,0.31000000,0.00998758,1603171984233,False,True
197798337,0.03221800,0.69000000,0.02223042,1603171984385,False,True
197798338,0.03221900,0.01000000,0.00032219,1603171984466,False,True
197798339,0.03221900,0.24300000,0.00782921,1603171984466,False,True
197798340,0.03221900,0.46100000,0.01485295,1603171984482,False,True
197798341,0.03221900,0.19300000,0.00621826,1603171984489,False,True
197798342,0.03222000,1.01800000,0.03279996,1603171985182,False,True
197798343,0.03222000,0.97600000,0.03144672,1603171985282,False,True
197798344,0.03222000,0.93900000,0.03025458,1603171985378,False,True
197798345,0.03222000,0.90400000,0.02912688,1603171985491,False,True
197798346,0.03222000,0.87000000,0.02803140,1603171985594,False,True
197798347,0.03222000,0.83700000,0.02696814,1603171985696,False,True
197798348,0.03221800,0.03700000,0.00119206,1603171986142,False,True
197798349,0.03221800,0.96300000,0.03102593,1603171986369,False,True
197798350,0.03221800,0.08700000,0.00280296,1603171987156,True,True
197798351,0.03221900,1.00000000,0.03221900,1603171988410,False,True
197798352,0.03221900,1.21900000,0.03927496,1603171991703,False,True
197798353,0.03222000,18.45600000,0.59465232,1603171994605,False,True
197798354,0.03221900,3.93600000,0.12681398,1603171994675,True,True
197798355,0.03222000,0.65700000,0.02116854,1603171995074,False,True
197798356,0.03221900,0.11900000,0.00383406,1603171997608,True,True
197798357,0.03222000,0.93100000,0.02999682,1603171997662,False,True
197798358,0.03221900,0.64100000,0.02065237,1603171998438,True,True
197798359,0.03221800,1.97700000,0.06369498,1603171999615,False,True
197798360,0.03221800,6.35500000,0.20474539,1603171999651,False,True
197798361,0.03221800,3.76700000,0.12136520,1603172001586,False,True
197798362,0.03221700,0.88600000,0.02854426,1603172021713,True,True
197798363,0.03221600,5.58700000,0.17999079,1603172022247,True,True
197798364,0.03221600,0.03400000,0.00109534,1603172022329,True,True
197798365,0.03221600,0.17600000,0.00567001,1603172022972,True,True
197798366,0.03221600,0.16300000,0.00525120,1603172024126,True,True
197798367,0.03221600,0.09700000,0.00312495,1603172024226,True,True
197798368,0.03221600,0.08500000,0.00273836,1603172024329,True,True
197798369,0.03221600,0.05700000,0.00183631,1603172024451,True,True
197798370,0.03221600,0.05100000,0.00164301,1603172024530,True,True
197798371,0.03221600,0.03400000,0.00109534,1603172024744,True,True
197798372,0.03221500,0.16900000,0.00544433,1603172027181,True,True
197798373,0.03221500,0.11000000,0.00354365,1603172029651,True,True
197798374,0.03221500,0.65700000,0.02116525,1603172029651,True,True
197798375,0.03221500,0.35900000,0.01156518,1603172029745,True,True
197798376,0.03221500,0.40600000,0.01307929,1603172029860,True,True
197798377,0.03221500,0.40200000,0.01295043,1603172029978,True,True
